order_id,user_name,content,,
929,网易科技,闻玉梅院士:新冠肺炎不会长期流行 它打不倒我们,2020年4月5日,网易科技
930,中国经济网,众志成城——2020中国抗击新冠肺炎疫情纪实,2020年4月1日,中国经济网
931,光明数字报,新冠肺炎疫情带给医学的十点思考,2020年4月1日,光明数字报
932,阳光高考,教育部关于应对新冠肺炎疫情 稳妥做好2020年全国普通高校招生工作...,2020年3月31日,阳光高考
933,人民网河南频道,河南郏县发现两例新冠肺炎阳性检测者,2020年3月29日,人民网河南频道
934,光明网,新冠肺炎疫情会“反扑”吗?如何避免?,2020年3月29日,光明网
935,正义网,中国抗击新冠肺炎疫情的世界意义,2020年3月28日,正义网
936,人民网,美国新冠肺炎疫情日益恶化,2020年3月27日,人民网
937,人民网,武汉市政府不再对新冠肺炎病人免费治疗?谣言!,2020年3月25日,人民网
938,一点资讯,"新冠肺炎疫情下,中美舆论战的正确姿态",2020年3月24日,一点资讯
939,环球网,新冠肺炎致死率为何差异大,2020年3月23日,环球网
940,人民网,新冠肺炎疫情给中国未来带来的五大变化,2020年3月18日,人民网
941,中青在线,"就新冠肺炎疫情,习近平致电这四国领导人",2020年3月19日,中青在线
942,光明网,新冠肺炎疫情给中国未来带来的五大变化,2020年3月17日,光明网
943,人民网,美国新冠肺炎疫情应对措施升级,2020年3月16日,人民网
944,新华网重庆频道,特写:重庆最后一例新冠肺炎在院确诊患者出院,2020年3月15日,新华网重庆频道
945,思客,"新冠肺炎疫情“大流行”,意味着什么?| 思客问答",2020年3月13日,思客
946,光明日报,"新冠肺炎病死率意大利最高,如何看待",2020年3月13日,光明日报
947,中国网,破解武汉新冠肺炎疫情收治危局[组图],2020年3月12日,中国网
948,人民网,习近平:坚决克服新冠肺炎疫情影响 坚决夺取脱贫攻坚战全面胜利,2020年3月9日,人民网
949,光明日报,"新冠肺炎病死率意大利最高,如何看待",2020年3月13日,光明日报
950,中国新闻网,抗击新冠肺炎 · 河北战“疫”要闻汇丨2020-03-01,2020年3月1日,中国新闻网
951,人民网,习近平:坚决克服新冠肺炎疫情影响 坚决夺取脱贫攻坚战全面胜利,2020年3月9日,人民网
952,光明网,新冠肺炎疫情给中国未来带来的五大变化,2020年3月17日,光明网
953,中国新闻网,新冠肺炎疫情防控是中国制度优势的最好印证,2020年3月3日,中国新闻网
954,思客,"新冠肺炎疫情“大流行”,意味着什么?| 思客问答",2020年3月13日,思客
955,新华网重庆频道,特写:重庆最后一例新冠肺炎在院确诊患者出院,2020年3月15日,新华网重庆频道
956,新华网江苏频道,南京新冠肺炎确诊患者已治愈52例 最大97岁,2020年2月24日,新华网江苏频道
957,中国网,破解武汉新冠肺炎疫情收治危局[组图],2020年3月12日,中国网
958,人民网,美国新冠肺炎疫情应对措施升级,2020年3月16日,人民网
959,中国网,"新冠肺炎暴露的十大问题,值得所有人深思",2020年2月25日,中国网
960,新华网,山西又有6例新冠肺炎患者治愈出院,2020年2月25日,新华网
961,中国网,上班感染新冠肺炎能否被认定为工伤?快来看资深律师给出的八大情况...,2020年2月24日,中国网
962,中国网,"抗击新冠肺炎,中医同样有用武之地",2020年2月19日,中国网
963,人民网,新冠肺炎疫情防控背景下大学生思政教育重点的思考,2020年2月19日,人民网
964,财新网,新冠肺炎“吹哨人”李文亮:真相最重要,2020年2月7日,财新网
965,光明网,新冠肺炎疫情下我国经济面临的挑战、机遇与调控对策,2020年2月17日,光明网
966,新华网江苏频道,江苏新冠肺炎疫情总体呈下降趋势 仍不能掉以轻心,2020年2月17日,新华网江苏频道
967,腾讯大豫网,"今天上午,周口郸城县两例新冠肺炎患者治愈出院",2020年2月16日,腾讯大豫网
968,人民网甘肃视窗,甘肃省定西市确诊的9例新冠肺炎患者已治愈出院8例,2020年2月15日,人民网甘肃视窗
969,人民网四川频道,成都接收新冠肺炎患者最多的医院 他们是这样做的,2020年2月14日,人民网四川频道
970,人民网,茂名已有2例确诊新冠肺炎患者治愈出院,2020年2月13日,人民网
971,人民网甘肃视窗,甘肃新增1例新冠肺炎确诊病例累计87例,2020年2月13日,人民网甘肃视窗
972,财新网,新冠肺炎疫情及其影响:十问十答,2020年2月12日,财新网
973,人民网,一位新冠肺炎治愈患者的真情讲述,2020年2月11日,人民网
974,新华网,辽宁三大新冠肺炎集中救治中心全部启用,2020年2月10日,新华网
975,网易河南,南阳医专一附院第一例新冠肺炎患者治愈出院,2020年2月7日,网易河南
976,新华网,好消息 河北10名新冠肺炎治愈患者昨日出院,2020年2月7日,新华网
977,腾讯,新冠肺炎:那位日本官员为什么要自杀?,2020年2月2日,腾讯
978,财新网,新冠肺炎:潜在宏观影响,2020年1月22日,财新网
979,沃保保险网,新冠肺炎自费是真的吗?要花多少钱?没有医保怎么办?,2020年5月12日,沃保保险网
980,最高人民法院,《关于依法妥善办理涉新冠肺炎疫情 执行案件若干问题的指导意见》,2020年5月15日,最高人民法院
981,广西壮族自治区政府,自治区新冠肺炎疫情防控工作领导小组指挥部印发意见 做好新冠肺炎疫...,2020年5月15日,广西壮族自治区政府
982,中国最高人民法院,最高人民法院关于依法妥善办理涉新冠肺炎疫情执行案件若干问题的指...,2020年5月15日,中国最高人民法院
983,中公教师,2020安全教育平台登录入口_新冠肺炎疫情最新消息_学生安全教育平...,2020年5月13日,中公教师
984,雷锋网,"新冠肺炎爆发,全球科技“战疫”",2020年5月12日,雷锋网
985,焦作新闻网,美国关于新冠肺炎疫情的涉华谎言与事实真相,2020年5月11日,焦作新闻网
986,西安新闻网,美国关于新冠肺炎疫情的涉华谎言与事实真相,2020年5月10日,西安新闻网
987,深圳新闻网,美国关于新冠肺炎疫情的涉华谎言与事实真相,2020年5月10日,深圳新闻网
988,中国军网,美国关于新冠肺炎疫情的涉华谎言与事实真相,2020年5月10日,中国军网
989,看看新闻网,美国关于新冠肺炎疫情的涉华谎言与事实真相,2020年5月9日,看看新闻网
990,安徽网,美国关于新冠肺炎疫情的涉华谎言与事实真相,2020年5月9日,安徽网
991,荆楚网,美国关于新冠肺炎疫情的涉华谎言与事实真相,2020年5月9日,荆楚网
992,好大夫在线,新冠肺炎和癌症到底哪个可怕?,2020年5月2日,好大夫在线
993,湖南省人民政府,湖南省人民政府办公厅关于印发《应对新冠肺炎疫情影响进一步做好稳...,2020年4月30日,湖南省人民政府
994,电子发烧友,"新冠肺炎后,我国半导体的发展关键所在",2020年4月29日,电子发烧友
995,新浪,"全球累计确诊新冠肺炎2622273例,死亡182943例",2020年4月23日,新浪
996,武汉本地宝,湖北武汉地区新冠肺炎疫情最新消息(持续更新),2020年4月21日,武汉本地宝
997,大众网,全球新冠肺炎死亡病例超过10万:抗击疫情惟有合作,2020年4月12日,大众网
998,新东方中考网,关于新冠肺炎的30个真相(图),2020年3月12日,新东方中考网
999,医脉通,"新冠肺炎治疗费用公布,美国是中国8.5倍",2020年3月30日,医脉通
1000,中国军网,中国发布新冠肺炎疫情信息、推进疫情防控国际合作纪事,2020年4月6日,中国军网
1001,新浪网,越南的新冠肺炎患者为何少?控制严格,2020年4月3日,新浪网
1002,人民论坛网,新冠肺炎疫情对脱贫攻坚的影响及应对,2020年3月31日,人民论坛网
1003,新浪网,"如果不免费,治疗新冠肺炎要花多少钱?医生曝光天价账单",2020年3月31日,新浪网
1004,新浪,中国军队在应对新冠肺炎疫情中起了哪些作用,2020年3月31日,新浪
1005,新浪,美国新冠肺炎确诊病例已超10万 但还有更可怕的,2020年3月28日,新浪
1006,科学网,新冠肺炎患者治愈后如何重归社会,2020年3月22日,科学网
1007,一财网,盖茨回答了关于新冠肺炎的31个问题,2020年3月21日,一财网
1008,财政部,财政支持新冠肺炎疫情防控政策措施问答,2020年3月20日,财政部
1009,四川在线,好消息!四川本土新冠肺炎确诊病例成功“清零”,2020年3月19日,四川在线
1010,中研网,全球新冠肺炎疫情形势严峻 现今的新冠肺炎疫情实时动态最新情况如何,2020年3月19日,中研网
1011,新浪,参加时装周后确诊新冠肺炎 被网友攻击的越南名媛首度回应,2020年3月12日,新浪
1012,看看新闻网,新冠肺炎疫情会演变为“全球大流行”吗?,2020年3月10日,看看新闻网
1013,艾媒网,2020中国新冠肺炎事件背景概述及经济运行影响分析,2020年3月10日,艾媒网
1014,澎湃,"最新!江门又有5例新冠肺炎患者治愈出院,其中一位为蓬江居民!",2020年3月3日,澎湃
1015,荔枝网,刚刚!南通市又有3例新冠肺炎患者治愈出院,2020年3月3日,荔枝网
1016,澎湃,"刚刚,新冠肺炎病毒源头曝光!不是中国!",2020年2月29日,澎湃
1017,亿邦动力,新冠肺炎对零售业影响分析报告,2020年2月29日,亿邦动力
1018,39健康网,新冠肺炎或与人长期共存 我们要做哪些准备?,2020年2月27日,39健康网
1019,国家税务总局,新冠肺炎疫情防控税收优惠政策指引,2天前,国家税务总局
1020,科技部,新冠肺炎病人的肺部损伤不可逆?这些谣言你信了吗,2020年2月26日,科技部
1021,健康界,"新冠肺炎暴露的十大问题,值得所有人深思",2020年2月25日,健康界
1022,民航资源网,新冠肺炎疫情对北京航空运输市场影响分析,2020年2月23日,民航资源网
1023,东北网,七台河3名新冠肺炎确诊患者和1名阳性无症状患者出院,2020年2月22日,东北网
1024,分析测试百科网,震惊!新冠肺炎潜伏期最长时间38天的确诊病例来了,2020年2月21日,分析测试百科网
1025,新浪,四川阆中首例新冠肺炎确诊患者治愈出院,2020年2月21日,新浪
1026,新浪网,新冠肺炎下 那些县城里的教育机构正在经历什么?,2020年2月20日,新浪网
1027,风闻社区,关于新冠肺炎..我们值得总结的经验教训,2020年2月20日,风闻社区
1028,湖南省人民政府,湖南省人民政府关于印发《应对新冠肺炎疫情影响促进企业健康发展的...,2020年2月20日,湖南省人民政府
1029,医脉通,关于加强新冠肺炎疫情期间严重精神障碍患者治疗管理工作的通知及解读,2020年2月20日,医脉通
1030,新浪,2020年2月20日深圳市新冠肺炎疫情情况,2020年2月20日,新浪
1031,IT时代网,新冠肺炎对全球科研界影响究竟有多大?,2020年2月18日,IT时代网
1032,人民论坛网,新冠肺炎疫情防控:问题、对策与启示,2020年2月17日,人民论坛网
1033,铁甲工程机械网,新冠肺炎对中国及全球经济的影响有多大?,2020年2月17日,铁甲工程机械网
1034,钦州市政府门户网站,我市第一例新冠肺炎患者治愈出院,2020年2月17日,钦州市政府门户网站
1035,齐鲁网,2月14日潍坊市新增1例新冠肺炎确诊病例 累计确诊42例,2020年2月15日,齐鲁网
1036,头条前瞻,好消息!治疗新冠肺炎效果明显 “肺炎一号”获批开始批量生产,2020年2月6日,头条前瞻
1037,华商数码,关于新冠肺炎的这15条＂消息＂ 千万别信!,2020年2月12日,华商数码
1038,国家税务总局,国家税务总局发布《新冠肺炎疫情防控税收优惠政策指引》,2020年2月11日,国家税务总局
1039,新浪,黑龙江省“新冠肺炎影像咨询平台”正式上线,2020年2月10日,新浪
1040,漳州市人民政府,"昨日,漳州又有两名新冠肺炎患者治愈出院",2020年2月10日,漳州市人民政府
1041,虎嗅网,做出新冠肺炎“有效药”的是什么公司?,2020年2月4日,虎嗅网
1042,电子产品世界,新冠肺炎_电子产品世界,2021/4/25,电子产品世界
1043,川观新闻,四川新增新冠肺炎确诊病例19例,2020年2月5日,川观新闻
1044,DoNews,"2020年,新冠肺炎疫情将在何时结束?",2020年2月5日,DoNews
1045,人人都是产品经理,大数据分析:研究新冠肺炎的发展历程,2020年1月27日,人人都是产品经理
1046,新浪,"河南发布新冠肺炎最新疫情:确诊9例,疑似42例",2020年1月24日,新浪
1047,和讯财经新闻,这才是美国因新冠死亡的“总人数”?真太可怕了……,3小时前,和讯财经新闻
1048,和讯财经新闻,这才是美国因新冠死亡的“总人数”?真太可怕了……,4小时前,和讯财经新闻
1049,中国行业研究网,全国新冠疫苗接种超3亿剂次 2021新冠疫苗最新消息,51分钟前,中国行业研究网
1050,金投网,"印度新增348421例新冠肺炎确诊病例,累计确诊病例达2334万例;新...",1小时前,金投网
1051,华声在线,世卫组织:全球新冠肺炎确诊病例超过1.586亿例,4小时前,华声在线
1052,华声在线,世卫组织:全球新冠肺炎确诊病例超过1.586亿例,4小时前,华声在线
1053,金投网,"据韩联社:韩国新增635例新冠肺炎确诊病例,累计128918例,新增...",5小时前,金投网
